ratio: 内存被购买比例
ram_price: 内存价格，单位：EOS/KB
eos_balance: eosio.ram 账户余额
ram_bought: 被购买的内存数量，单位：字节

ratio	ram_price	eos_balance	ram_bought
17.61%	0.0220	213732	12101499851
17.60%	0.0219	213585	12094627903
17.59%	0.0219	213437	12087755955
17.58%	0.0219	213290	12080884008
17.57%	0.0219	213143	12074012060
17.56%	0.0219	212996	12067140112
17.55%	0.0219	212849	12060268165
17.54%	0.0219	212702	12053396217
17.53%	0.0219	212555	12046524269
17.52%	0.0219	212408	12039652322
17.51%	0.0219	212261	12032780374
17.50%	0.0219	212114	12025908426
17.49%	0.0219	211967	12019036478
17.48%	0.0219	211820	12012164531
17.47%	0.0219	211673	12005292583
17.46%	0.0219	211526	11998420635
17.45%	0.0219	211379	11991548688
17.44%	0.0219	211233	11984676740
17.43%	0.0219	211086	11977804792
17.42%	0.0219	210939	11970932845
17.41%	0.0218	210793	11964060897
17.40%	0.0218	210646	11957188949
17.39%	0.0218	210500	11950317002
17.38%	0.0218	210353	11943445054
17.37%	0.0218	210207	11936573106
17.36%	0.0218	210060	11929701159
17.35%	0.0218	209914	11922829211
17.34%	0.0218	209767	11915957263
17.33%	0.0218	209621	11909085316
17.32%	0.0218	209475	11902213368
17.31%	0.0218	209328	11895341420
17.30%	0.0218	209182	11888469473
17.29%	0.0218	209036	11881597525
17.28%	0.0218	208890	11874725577
17.27%	0.0218	208744	11867853630
17.26%	0.0218	208598	11860981682
17.25%	0.0218	208452	11854109734
17.24%	0.0218	208306	11847237787
17.23%	0.0218	208160	11840365839
17.22%	0.0217	208014	11833493891
17.21%	0.0217	207868	11826621944
17.20%	0.0217	207722	11819749996
17.19%	0.0217	207576	11812878048
17.18%	0.0217	207430	11806006101
17.17%	0.0217	207284	11799134153
17.16%	0.0217	207139	11792262205
17.15%	0.0217	206993	11785390258
17.14%	0.0217	206847	11778518310
17.13%	0.0217	206702	11771646362
17.12%	0.0217	206556	11764774415
17.11%	0.0217	206411	11757902467
17.10%	0.0217	206265	11751030519
17.09%	0.0217	206120	11744158572
17.08%	0.0217	205974	11737286624
17.07%	0.0217	205829	11730414676
17.06%	0.0217	205683	11723542729
17.05%	0.0217	205538	11716670781
17.04%	0.0217	205393	11709798833
17.03%	0.0216	205247	11702926886
17.02%	0.0216	205102	11696054938
17.01%	0.0216	204957	11689182990
17.00%	0.0216	204812	11682311042
16.99%	0.0216	204667	11675439095
16.98%	0.0216	204521	11668567147
16.97%	0.0216	204376	11661695199
16.96%	0.0216	204231	11654823252
16.95%	0.0216	204086	11647951304
16.94%	0.0216	203941	11641079356
16.93%	0.0216	203796	11634207409
16.92%	0.0216	203652	11627335461
16.91%	0.0216	203507	11620463513
16.90%	0.0216	203362	11613591566
16.89%	0.0216	203217	11606719618
16.88%	0.0216	203072	11599847670
16.87%	0.0216	202928	11592975723
16.86%	0.0216	202783	11586103775
16.85%	0.0216	202638	11579231827
16.84%	0.0215	202494	11572359880
16.83%	0.0215	202349	11565487932
16.82%	0.0215	202204	11558615984
16.81%	0.0215	202060	11551744037
16.80%	0.0215	201915	11544872089
16.79%	0.0215	201771	11538000141
16.78%	0.0215	201627	11531128194
16.77%	0.0215	201482	11524256246
16.76%	0.0215	201338	11517384298
16.75%	0.0215	201194	11510512351
16.74%	0.0215	201049	11503640403
16.73%	0.0215	200905	11496768455
16.72%	0.0215	200761	11489896508
16.71%	0.0215	200617	11483024560
16.70%	0.0215	200473	11476152612
16.69%	0.0215	200328	11469280665
16.68%	0.0215	200184	11462408717
16.67%	0.0215	200040	11455536769
16.66%	0.0215	199896	11448664822
16.65%	0.0214	199752	11441792874
16.64%	0.0214	199609	11434920926
16.63%	0.0214	199465	11428048979
16.62%	0.0214	199321	11421177031
16.61%	0.0214	199177	11414305083
16.60%	0.0214	199033	11407433136
16.59%	0.0214	198889	11400561188
16.58%	0.0214	198746	11393689240
16.57%	0.0214	198602	11386817293
16.56%	0.0214	198458	11379945345
16.55%	0.0214	198315	11373073397
16.54%	0.0214	198171	11366201450
16.53%	0.0214	198028	11359329502
16.52%	0.0214	197884	11352457554
16.51%	0.0214	197741	11345585606
16.50%	0.0214	197597	11338713659
16.49%	0.0214	197454	11331841711
16.48%	0.0214	197310	11324969763
16.47%	0.0214	197167	11318097816
16.46%	0.0214	197024	11311225868
16.45%	0.0213	196880	11304353920
16.44%	0.0213	196737	11297481973
16.43%	0.0213	196594	11290610025
16.42%	0.0213	196451	11283738077
16.41%	0.0213	196308	11276866130
16.40%	0.0213	196165	11269994182
16.39%	0.0213	196022	11263122234
16.38%	0.0213	195879	11256250287
16.37%	0.0213	195736	11249378339
16.36%	0.0213	195593	11242506391
16.35%	0.0213	195450	11235634444
16.34%	0.0213	195307	11228762496
16.33%	0.0213	195164	11221890548
16.32%	0.0213	195021	11215018601
16.31%	0.0213	194878	11208146653
16.30%	0.0213	194736	11201274705
16.29%	0.0213	194593	11194402758
16.28%	0.0213	194450	11187530810
16.27%	0.0213	194307	11180658862
16.26%	0.0213	194165	11173786915
16.25%	0.0212	194022	11166914967
16.24%	0.0212	193880	11160043019
16.23%	0.0212	193737	11153171072
16.22%	0.0212	193595	11146299124
16.21%	0.0212	193452	11139427176
16.20%	0.0212	193310	11132555229
16.19%	0.0212	193167	11125683281
16.18%	0.0212	193025	11118811333
16.17%	0.0212	192883	11111939386
16.16%	0.0212	192740	11105067438
16.15%	0.0212	192598	11098195490
16.14%	0.0212	192456	11091323543
16.13%	0.0212	192314	11084451595
16.12%	0.0212	192172	11077579647
16.11%	0.0212	192030	11070707700
16.10%	0.0212	191887	11063835752
16.09%	0.0212	191745	11056963804
16.08%	0.0212	191603	11050091857
16.07%	0.0212	191461	11043219909
16.06%	0.0211	191320	11036347961
16.05%	0.0211	191178	11029476013
16.04%	0.0211	191036	11022604066
16.03%	0.0211	190894	11015732118
16.02%	0.0211	190752	11008860170
16.01%	0.0211	190610	11001988223
16.00%	0.0211	190469	10995116275
15.99%	0.0211	190327	10988244327
15.98%	0.0211	190185	10981372380
15.97%	0.0211	190044	10974500432
15.96%	0.0211	189902	10967628484
15.95%	0.0211	189760	10960756537
15.94%	0.0211	189619	10953884589
15.93%	0.0211	189477	10947012641
15.92%	0.0211	189336	10940140694
15.91%	0.0211	189194	10933268746
15.90%	0.0211	189053	10926396798
15.89%	0.0211	188912	10919524851
15.88%	0.0211	188770	10912652903
15.87%	0.0211	188629	10905780955
15.86%	0.0210	188488	10898909008
15.85%	0.0210	188347	10892037060
15.84%	0.0210	188205	10885165112
15.83%	0.0210	188064	10878293165
15.82%	0.0210	187923	10871421217
15.81%	0.0210	187782	10864549269
15.80%	0.0210	187641	10857677322
15.79%	0.0210	187500	10850805374
15.78%	0.0210	187359	10843933426
15.77%	0.0210	187218	10837061479
15.76%	0.0210	187077	10830189531
15.75%	0.0210	186936	10823317583
15.74%	0.0210	186795	10816445636
15.73%	0.0210	186654	10809573688
15.72%	0.0210	186514	10802701740
15.71%	0.0210	186373	10795829793
15.70%	0.0210	186232	10788957845
15.69%	0.0210	186091	10782085897
15.68%	0.0210	185951	10775213950
15.67%	0.0210	185810	10768342002
15.66%	0.0209	185669	10761470054
15.65%	0.0209	185529	10754598107
15.64%	0.0209	185388	10747726159
15.63%	0.0209	185248	10740854211
15.62%	0.0209	185107	10733982264
15.61%	0.0209	184967	10727110316
15.60%	0.0209	184827	10720238368
15.59%	0.0209	184686	10713366421
15.58%	0.0209	184546	10706494473
15.57%	0.0209	184406	10699622525
15.56%	0.0209	184265	10692750577
15.55%	0.0209	184125	10685878630
15.54%	0.0209	183985	10679006682
15.53%	0.0209	183845	10672134734
15.52%	0.0209	183705	10665262787
15.51%	0.0209	183564	10658390839
15.50%	0.0209	183424	10651518891
15.49%	0.0209	183284	10644646944
15.48%	0.0209	183144	10637774996
15.47%	0.0209	183004	10630903048
15.46%	0.0209	182864	10624031101
15.45%	0.0208	182724	10617159153
15.44%	0.0208	182585	10610287205
15.43%	0.0208	182445	10603415258
15.42%	0.0208	182305	10596543310
15.41%	0.0208	182165	10589671362
15.40%	0.0208	182025	10582799415
15.39%	0.0208	181886	10575927467
15.38%	0.0208	181746	10569055519
15.37%	0.0208	181606	10562183572
15.36%	0.0208	181467	10555311624
15.35%	0.0208	181327	10548439676
15.34%	0.0208	181188	10541567729
15.33%	0.0208	181048	10534695781
15.32%	0.0208	180909	10527823833
15.31%	0.0208	180769	10520951886
15.30%	0.0208	180630	10514079938
15.29%	0.0208	180491	10507207990
15.28%	0.0208	180351	10500336043
15.27%	0.0208	180212	10493464095
15.26%	0.0208	180073	10486592147
15.25%	0.0207	179933	10479720200
15.24%	0.0207	179794	10472848252
15.23%	0.0207	179655	10465976304
15.22%	0.0207	179516	10459104357
15.21%	0.0207	179377	10452232409
15.20%	0.0207	179238	10445360461
15.19%	0.0207	179099	10438488514
15.18%	0.0207	178960	10431616566
15.17%	0.0207	178821	10424744618
15.16%	0.0207	178682	10417872671
15.15%	0.0207	178543	10411000723
15.14%	0.0207	178404	10404128775
15.13%	0.0207	178265	10397256828
15.12%	0.0207	178126	10390384880
15.11%	0.0207	177987	10383512932
15.10%	0.0207	177849	10376640985
15.09%	0.0207	177710	10369769037
15.08%	0.0207	177571	10362897089
15.07%	0.0207	177433	10356025141
15.06%	0.0207	177294	10349153194
15.05%	0.0206	177155	10342281246
15.04%	0.0206	177017	10335409298
15.03%	0.0206	176878	10328537351
15.02%	0.0206	176740	10321665403
15.01%	0.0206	176601	10314793455
15.00%	0.0206	176463	10307921508
14.99%	0.0206	176325	10301049560
14.98%	0.0206	176186	10294177612
14.97%	0.0206	176048	10287305665
14.96%	0.0206	175910	10280433717
14.95%	0.0206	175771	10273561769
14.94%	0.0206	175633	10266689822
14.93%	0.0206	175495	10259817874
14.92%	0.0206	175357	10252945926
14.91%	0.0206	175219	10246073979
14.90%	0.0206	175081	10239202031
14.89%	0.0206	174942	10232330083
14.88%	0.0206	174804	10225458136
14.87%	0.0206	174666	10218586188
14.86%	0.0206	174528	10211714240
14.85%	0.0206	174390	10204842293
14.84%	0.0205	174253	10197970345
14.83%	0.0205	174115	10191098397
14.82%	0.0205	173977	10184226450
14.81%	0.0205	173839	10177354502
14.80%	0.0205	173701	10170482554
14.79%	0.0205	173564	10163610607
14.78%	0.0205	173426	10156738659
14.77%	0.0205	173288	10149866711
14.76%	0.0205	173151	10142994764
14.75%	0.0205	173013	10136122816
14.74%	0.0205	172875	10129250868
14.73%	0.0205	172738	10122378921
14.72%	0.0205	172600	10115506973
14.71%	0.0205	172463	10108635025
14.70%	0.0205	172325	10101763078
14.69%	0.0205	172188	10094891130
14.68%	0.0205	172051	10088019182
14.67%	0.0205	171913	10081147235
14.66%	0.0205	171776	10074275287
14.65%	0.0205	171639	10067403339
14.64%	0.0205	171501	10060531392
14.63%	0.0204	171364	10053659444
14.62%	0.0204	171227	10046787496
14.61%	0.0204	171090	10039915548
14.60%	0.0204	170953	10033043601
14.59%	0.0204	170815	10026171653
14.58%	0.0204	170678	10019299705
14.57%	0.0204	170541	10012427758
14.56%	0.0204	170404	10005555810
14.55%	0.0204	170267	9998683862
14.54%	0.0204	170130	9991811915
14.53%	0.0204	169994	9984939967
14.52%	0.0204	169857	9978068019
14.51%	0.0204	169720	9971196072
14.50%	0.0204	169583	9964324124
14.49%	0.0204	169446	9957452176
14.48%	0.0204	169309	9950580229
14.47%	0.0204	169173	9943708281
14.46%	0.0204	169036	9936836333
14.45%	0.0204	168899	9929964386
14.44%	0.0204	168763	9923092438
14.43%	0.0204	168626	9916220490
14.42%	0.0203	168490	9909348543
14.41%	0.0203	168353	9902476595
14.40%	0.0203	168217	9895604647
14.39%	0.0203	168080	9888732700
14.38%	0.0203	167944	9881860752
14.37%	0.0203	167807	9874988804
14.36%	0.0203	167671	9868116857
14.35%	0.0203	167535	9861244909
14.34%	0.0203	167398	9854372961
14.33%	0.0203	167262	9847501014
14.32%	0.0203	167126	9840629066
14.31%	0.0203	166990	9833757118
14.30%	0.0203	166854	9826885171
14.29%	0.0203	166717	9820013223
14.28%	0.0203	166581	9813141275
14.27%	0.0203	166445	9806269328
14.26%	0.0203	166309	9799397380
14.25%	0.0203	166173	9792525432
14.24%	0.0203	166037	9785653485
14.23%	0.0203	165901	9778781537
14.22%	0.0203	165765	9771909589
14.21%	0.0202	165629	9765037642
14.20%	0.0202	165494	9758165694
14.19%	0.0202	165358	9751293746
14.18%	0.0202	165222	9744421799
14.17%	0.0202	165086	9737549851
14.16%	0.0202	164950	9730677903
14.15%	0.0202	164815	9723805956
14.14%	0.0202	164679	9716934008
14.13%	0.0202	164543	9710062060
14.12%	0.0202	164408	9703190112
14.11%	0.0202	164272	9696318165
14.10%	0.0202	164137	9689446217
14.09%	0.0202	164001	9682574269
14.08%	0.0202	163866	9675702322
14.07%	0.0202	163730	9668830374
14.06%	0.0202	163595	9661958426
14.05%	0.0202	163459	9655086479
14.04%	0.0202	163324	9648214531
14.03%	0.0202	163189	9641342583
14.02%	0.0202	163054	9634470636
14.01%	0.0202	162918	9627598688
14.00%	0.0201	162783	9620726740
13.99%	0.0201	162648	9613854793
13.98%	0.0201	162513	9606982845
13.97%	0.0201	162378	9600110897
13.96%	0.0201	162242	9593238950
13.95%	0.0201	162107	9586367002
13.94%	0.0201	161972	9579495054
13.93%	0.0201	161837	9572623107
13.92%	0.0201	161702	9565751159
13.91%	0.0201	161567	9558879211
13.90%	0.0201	161433	9552007264
13.89%	0.0201	161298	9545135316
13.88%	0.0201	161163	9538263368
13.87%	0.0201	161028	9531391421
13.86%	0.0201	160893	9524519473
13.85%	0.0201	160758	9517647525
13.84%	0.0201	160624	9510775578
13.83%	0.0201	160489	9503903630
13.82%	0.0201	160354	9497031682
13.81%	0.0201	160220	9490159735
13.80%	0.0201	160085	9483287787
13.79%	0.0201	159951	9476415839
13.78%	0.0200	159816	9469543892
13.77%	0.0200	159682	9462671944
13.76%	0.0200	159547	9455799996
13.75%	0.0200	159413	9448928049
13.74%	0.0200	159278	9442056101
13.73%	0.0200	159144	9435184153
13.72%	0.0200	159010	9428312206
13.71%	0.0200	158875	9421440258
13.70%	0.0200	158741	9414568310
13.69%	0.0200	158607	9407696363
13.68%	0.0200	158472	9400824415
13.67%	0.0200	158338	9393952467
13.66%	0.0200	158204	9387080520
13.65%	0.0200	158070	9380208572
13.64%	0.0200	157936	9373336624
13.63%	0.0200	157802	9366464676
13.62%	0.0200	157668	9359592729
13.61%	0.0200	157534	9352720781
13.60%	0.0200	157400	9345848833
13.59%	0.0200	157266	9338976886
13.58%	0.0200	157132	9332104938
13.57%	0.0199	156998	9325232990
13.56%	0.0199	156864	9318361043
13.55%	0.0199	156730	9311489095
13.54%	0.0199	156597	9304617147
13.53%	0.0199	156463	9297745200
13.52%	0.0199	156329	9290873252
13.51%	0.0199	156195	9284001304
13.50%	0.0199	156062	9277129357
13.49%	0.0199	155928	9270257409
13.48%	0.0199	155794	9263385461
13.47%	0.0199	155661	9256513514
13.46%	0.0199	155527	9249641566
13.45%	0.0199	155394	9242769618
13.44%	0.0199	155260	9235897671
13.43%	0.0199	155127	9229025723
13.42%	0.0199	154994	9222153775
13.41%	0.0199	154860	9215281828
13.40%	0.0199	154727	9208409880
13.39%	0.0199	154593	9201537932
13.38%	0.0199	154460	9194665985
13.37%	0.0199	154327	9187794037
13.36%	0.0199	154194	9180922089
13.35%	0.0198	154060	9174050142
13.34%	0.0198	153927	9167178194
13.33%	0.0198	153794	9160306246
13.32%	0.0198	153661	9153434299
13.31%	0.0198	153528	9146562351
13.30%	0.0198	153395	9139690403
13.29%	0.0198	153262	9132818456
13.28%	0.0198	153129	9125946508
13.27%	0.0198	152996	9119074560
13.26%	0.0198	152863	9112202613
13.25%	0.0198	152730	9105330665
13.24%	0.0198	152597	9098458717
13.23%	0.0198	152464	9091586770
13.22%	0.0198	152332	9084714822
13.21%	0.0198	152199	9077842874
13.20%	0.0198	152066	9070970927
13.19%	0.0198	151933	9064098979
13.18%	0.0198	151801	9057227031
13.17%	0.0198	151668	9050355083
13.16%	0.0198	151535	9043483136
13.15%	0.0198	151403	9036611188
13.14%	0.0198	151270	9029739240
13.13%	0.0197	151138	9022867293
13.12%	0.0197	151005	9015995345
13.11%	0.0197	150873	9009123397
13.10%	0.0197	150740	9002251450
13.09%	0.0197	150608	8995379502
13.08%	0.0197	150476	8988507554
13.07%	0.0197	150343	8981635607
13.06%	0.0197	150211	8974763659
13.05%	0.0197	150079	8967891711
13.04%	0.0197	149946	8961019764
13.03%	0.0197	149814	8954147816
13.02%	0.0197	149682	8947275868
13.01%	0.0197	149550	8940403921
13.00%	0.0197	149418	8933531973
12.99%	0.0197	149286	8926660025
12.98%	0.0197	149153	8919788078
12.97%	0.0197	149021	8912916130
12.96%	0.0197	148889	8906044182
12.95%	0.0197	148757	8899172235
12.94%	0.0197	148625	8892300287
12.93%	0.0197	148494	8885428339
12.92%	0.0197	148362	8878556392
12.91%	0.0196	148230	8871684444
12.90%	0.0196	148098	8864812496
12.89%	0.0196	147966	8857940549
12.88%	0.0196	147834	8851068601
12.87%	0.0196	147703	8844196653
12.86%	0.0196	147571	8837324706
12.85%	0.0196	147439	8830452758
12.84%	0.0196	147308	8823580810
12.83%	0.0196	147176	8816708863
12.82%	0.0196	147044	8809836915
12.81%	0.0196	146913	8802964967
12.80%	0.0196	146781	8796093020
12.79%	0.0196	146650	8789221072
12.78%	0.0196	146518	8782349124
12.77%	0.0196	146387	8775477177
12.76%	0.0196	146256	8768605229
12.75%	0.0196	146124	8761733281
12.74%	0.0196	145993	8754861334
12.73%	0.0196	145861	8747989386
12.72%	0.0196	145730	8741117438
12.71%	0.0196	145599	8734245491
12.70%	0.0196	145468	8727373543
12.69%	0.0195	145337	8720501595
12.68%	0.0195	145205	8713629647
12.67%	0.0195	145074	8706757700
12.66%	0.0195	144943	8699885752
12.65%	0.0195	144812	8693013804
12.64%	0.0195	144681	8686141857
12.63%	0.0195	144550	8679269909
12.62%	0.0195	144419	8672397961
12.61%	0.0195	144288	8665526014
12.60%	0.0195	144157	8658654066
12.59%	0.0195	144026	8651782118
12.58%	0.0195	143895	8644910171
12.57%	0.0195	143765	8638038223
12.56%	0.0195	143634	8631166275
12.55%	0.0195	143503	8624294328
12.54%	0.0195	143372	8617422380
12.53%	0.0195	143241	8610550432
12.52%	0.0195	143111	8603678485
12.51%	0.0195	142980	8596806537
12.50%	0.0195	142849	8589934589
12.49%	0.0195	142719	8583062642
12.48%	0.0195	142588	8576190694
12.47%	0.0194	142458	8569318746
12.46%	0.0194	142327	8562446799
12.45%	0.0194	142197	8555574851
12.44%	0.0194	142066	8548702903
12.43%	0.0194	141936	8541830956
12.42%	0.0194	141806	8534959008
12.41%	0.0194	141675	8528087060
12.40%	0.0194	141545	8521215113
12.39%	0.0194	141415	8514343165
12.38%	0.0194	141284	8507471217
12.37%	0.0194	141154	8500599270
12.36%	0.0194	141024	8493727322
12.35%	0.0194	140894	8486855374
12.34%	0.0194	140764	8479983427
12.33%	0.0194	140633	8473111479
12.32%	0.0194	140503	8466239531
12.31%	0.0194	140373	8459367584
12.30%	0.0194	140243	8452495636
12.29%	0.0194	140113	8445623688
12.28%	0.0194	139983	8438751741
12.27%	0.0194	139853	8431879793
12.26%	0.0194	139723	8425007845
12.25%	0.0194	139593	8418135898
12.24%	0.0193	139464	8411263950
12.23%	0.0193	139334	8404392002
12.22%	0.0193	139204	8397520055
12.21%	0.0193	139074	8390648107
12.20%	0.0193	138945	8383776159
12.19%	0.0193	138815	8376904211
12.18%	0.0193	138685	8370032264
12.17%	0.0193	138555	8363160316
12.16%	0.0193	138426	8356288368
12.15%	0.0193	138296	8349416421
12.14%	0.0193	138167	8342544473
12.13%	0.0193	138037	8335672525
12.12%	0.0193	137908	8328800578
12.11%	0.0193	137778	8321928630
12.10%	0.0193	137649	8315056682
12.09%	0.0193	137519	8308184735
12.08%	0.0193	137390	8301312787
12.07%	0.0193	137261	8294440839
12.06%	0.0193	137131	8287568892
12.05%	0.0193	137002	8280696944
12.04%	0.0193	136873	8273824996
12.03%	0.0193	136744	8266953049
12.02%	0.0193	136614	8260081101
12.01%	0.0192	136485	8253209153
12.00%	0.0192	136356	8246337206
11.99%	0.0192	136227	8239465258
11.98%	0.0192	136098	8232593310
11.97%	0.0192	135969	8225721363
11.96%	0.0192	135840	8218849415
11.95%	0.0192	135711	8211977467
11.94%	0.0192	135582	8205105520
11.93%	0.0192	135453	8198233572
11.92%	0.0192	135324	8191361624
11.91%	0.0192	135195	8184489677
11.90%	0.0192	135066	8177617729
11.89%	0.0192	134937	8170745781
11.88%	0.0192	134809	8163873834
11.87%	0.0192	134680	8157001886
11.86%	0.0192	134551	8150129938
11.85%	0.0192	134422	8143257991
11.84%	0.0192	134294	8136386043
11.83%	0.0192	134165	8129514095
11.82%	0.0192	134036	8122642148
11.81%	0.0192	133908	8115770200
11.80%	0.0192	133779	8108898252
11.79%	0.0192	133651	8102026305
11.78%	0.0191	133522	8095154357
11.77%	0.0191	133394	8088282409
11.76%	0.0191	133265	8081410462
11.75%	0.0191	133137	8074538514
11.74%	0.0191	133008	8067666566
11.73%	0.0191	132880	8060794618
11.72%	0.0191	132752	8053922671
11.71%	0.0191	132623	8047050723
11.70%	0.0191	132495	8040178775
11.69%	0.0191	132367	8033306828
11.68%	0.0191	132239	8026434880
11.67%	0.0191	132111	8019562932
11.66%	0.0191	131982	8012690985
11.65%	0.0191	131854	8005819037
11.64%	0.0191	131726	7998947089
11.63%	0.0191	131598	7992075142
11.62%	0.0191	131470	7985203194
11.61%	0.0191	131342	7978331246
